xflr5 v6.58

NACA 2412 - 21
Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.057, -0.452, -0.153,  0.836,  0.026, 0.0107,-5.6165
Cpi,Cpv
-0.4987,-1.1208
-0.4614,-1.0088
-0.4197,-0.9157
-0.3767,-0.8423
-0.3338,-0.7846
-0.2918,-0.7370
-0.2509,-0.6381
-0.2111,-0.4750
-0.1725,-0.4136
-0.1350,-0.3669
-0.0987,-0.3210
-0.0633,-0.2758
-0.0289,-0.2317
 0.0045,-0.1889
 0.0370,-0.1476
 0.0687,-0.1078
 0.0994,-0.0696
 0.1293,-0.0328
 0.1568, 0.0017
 0.1830, 0.0354
 0.2139, 0.0730
 0.2468, 0.1127
 0.2818, 0.1551
 0.3194, 0.2004
 0.3607, 0.2491
 0.4073, 0.3008
 0.4624, 0.3529
 0.5347, 0.3997
 0.6434, 0.4336
 0.8489, 0.4431
 0.7261, 0.4425
 0.5603, 0.4267
 0.4972, 0.3886
 0.4483, 0.3398
 0.4121, 0.2899
 0.3833, 0.2428
 0.3600, 0.1991
 0.3414, 0.1579
 0.3272, 0.1178
 0.3178, 0.0774
 0.3144, 0.0352
 0.3200,-0.0119
 0.3421,-0.0611
 0.4436,-0.1434


Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.047,  0.383, -0.203,  0.838,  0.180, 0.0221,-1.0971
Cpi,Cpv
 0.4461,-0.1638
 0.2290,-0.1710
 0.1247,-0.1846
 0.0276,-0.2033
-0.0611,-0.2276
-0.1479,-0.2588
-0.2359,-0.2993
-0.3280,-0.3537
-0.4278,-0.4339
-0.5406,-0.6007
-0.6742,-0.5971
-0.8512,-0.5906
-1.0808,-0.5794
-1.8190,-0.5567
-2.4949,-0.5470
-2.7062,-0.5951
-2.1739,-0.6626
-1.4794,-0.5972
-1.2117,-0.5633
-1.0799,-0.5423
-1.0017,-0.5289
-0.9499,-0.5196
-0.9138,-0.5130
-0.8879,-0.5082
-0.8693,-0.5049
-0.8563,-0.5029
-0.8477,-0.5023
-0.8495,-0.5047
-0.8474,-0.5032
-0.8400,-0.4966
-0.8303,-0.4865
-0.8183,-0.4729
-0.8041,-0.4558
-0.7874,-0.4350
-0.7681,-0.4105
-0.7460,-0.3819
-0.7208,-0.3490
-0.6923,-0.3113
-0.6601,-0.2686
-0.6239,-0.2201
-0.5830,-0.1652
-0.5368,-0.1031
-0.4842,-0.0323
-0.4236, 0.0485
-0.3524, 0.1420
-0.2671, 0.2500
-0.1620, 0.3778
-0.0287, 0.5248
 0.1446, 0.6941
